Date,CIPLA.NS,KOTAKBANK.NS,APOLLOHOSP.NS,INFY.NS,TECHM.NS,DRREDDY.NS,POWERGRID.NS,ASIANPAINT.NS,DIVISLAB.NS,WIPRO.NS,HINDUNILVR.NS,BHARTIARTL.NS,HDFCBANK.NS,ULTRACEMCO.NS,ITC.NS,TCS.NS,ICICIBANK.NS,SUNPHARMA.NS,GRASIM.NS,BPCL.NS,TATAMOTORS.NS,NESTLEIND.NS,SBILIFE.NS,HDFC.NS,TATACONSUM.NS,INDUSINDBK.NS,EICHERMOT.NS,BRITANNIA.NS,AXISBANK.NS,NTPC.NS,BAJAJ-AUTO.NS,MARUTI.NS,JSWSTEEL.NS,TITAN.NS,SBIN.NS,M&M.NS,HDFCLIFE.NS,LT.NS,HCLTECH.NS,UPL.NS,RELIANCE.NS,ONGC.NS,COALINDIA.NS,HEROMOTOCO.NS,ADANIENT.NS,ADANIPORTS.NS,HINDALCO.NS,TATASTEEL.NS,BAJFINANCE.NS,BAJAJFINSV.NS
1/29/2015,674.559021,662.9669189,1318.135864,438.3178406,594.7198486,3125.284912,79.58074188,834.7896118,824.9154053,214.4674683,823.1610107,331.2975769,519.2642822,3078.023682,193.9553833,1077.622559,320.8723145,866.3666382,582.5331421,154.3544159,592.0078125,6448.461426,,730.0869141,142.6520691,843.2533569,1456.4823,831.1189575,581.8658447,81.36586761,1927.820801,3418.063721,82.96813202,422.4181519,308.1810303,601.737854,,1001.105469,343.3951111,223.7328491,437.5255127,154.5690613,184.2517395,2227.269043,84.20910645,330.1917114,134.4144135,14.08790588,404.4055786,145.4055176
1/30/2015,672.914856,658.3857422,1273.724365,437.5823669,587.3687744,3004.438232,79.1529007,812.4824219,812.8095703,215.8374786,815.2493286,329.4462891,510.8943176,3056.224365,193.0909119,1051.112061,304.335144,864.43573,575.4437866,157.5094604,578.7059326,6357.827148,,730.0869141,143.0577393,837.6224976,1438.544434,822.6917114,570.8012085,82.39836884,1917.398926,3379.655762,81.32898712,411.7094421,291.1698608,587.0283813,,987.5455933,373.1332703,225.662674,430.8642273,154.3275299,177.3228912,2218.751709,90.54572296,327.2174683,131.865799,14.08970928,396.7796021,144.1409302
2/2/2015,672.6729126,673.3989258,1308.438843,436.5507202,592.8052368,2916.951172,79.07266235,765.4526978,788.2949219,222.438385,793.7874756,316.7515259,512.9096069,3004.351807,188.9519348,1064.727417,296.8681335,875.1263428,564.2210083,157.467392,585.9749756,6310.09668,,730.0869141,147.4747467,841.8095703,1463.809326,827.5258179,599.1422729,81.48059845,1883.407471,3400.133301,82.95565033,414.1954041,289.8032837,575.9384155,,1007.609436,393.802002,241.2541199,427.474762,153.6686707,174.497345,2193.741211,94.51513672,322.2763367,137.1045685,13.85154343,407.5108337,150.2897339
2/3/2015,655.1671753,650.4685059,1257.433716,433.2922058,597.7400513,2868.677734,78.72504425,771.7043457,774.3464966,221.1751404,796.2789307,327.5508728,504.6109314,3024.302979,191.7811279,1083.381836,292.438446,886.5704956,576.0216064,152.997757,596.6560669,6326.946289,,730.0869141,144.6352234,829.1038208,1442.76062,838.0436401,569.3452759,82.59911346,1812.417725,3343.055176,81.99880219,413.3348389,283.0176392,556.449646,,1000.292419,395.728302,255.0382996,441.3857727,157.885376,175.2590179,2177.635986,92.6098175,314.5048218,138.2372894,13.7523098,408.7059021,146.2220612
2/4/2015,655.7474365,643.0988159,1269.797241,437.7765198,584.0411987,2877.737549,78.21696472,761.4267578,763.220459,220.338913,786.7062378,325.2587585,506.3180542,3013.937744,192.5931702,1064.769775,290.7931519,903.2423706,577.3847046,151.6516571,584.887085,6236.892578,,730.0869141,142.9225311,830.9807739,1407.043945,824.9128418,542.1688843,82.33963776,1800.032227,3296.446289,82.78924561,411.1835632,276.1848755,561.9019165,,980.4898682,397.4223633,263.1863403,437.243103,161.8824615,179.8782196,2190.876709,93.57691193,308.22052,143.8536224,14.0446043,402.328949,146.5108337
2/5/2015,640.6594849,641.3062134,1255.397461,448.1853638,587.2150879,2854.645996,76.82642365,768.057373,756.6660767,227.1177368,794.7054443,321.512085,510.4912109,2982.016357,193.2743073,1080.904541,283.1573792,903.807373,575.954895,157.751358,582.7113037,6166.637695,,730.0869141,139.4970551,833.0022583,1399.800903,807.2307739,549.2542114,80.81162262,1800.032227,3264.154053,81.24994659,399.4710388,274.0643616,547.4013672,,977.0054321,412.542511,256.0491333,434.8421326,156.6554871,181.7701416,2204.658691,89.90341187,299.5376587,139.7475891,13.68554974,404.6112671,146.9937592
2/6/2015,633.5506592,630.8493042,1224.997803,455.6831055,585.6998901,2828.860107,76.71945953,755.5541382,748.4789429,228.8969574,791.8204956,324.6416931,499.584259,2927.76001,195.6843262,1090.792725,277.8840027,873.0071411,563.7321777,153.7444916,553.4373169,6153.588379,,730.0869141,137.3786774,813.6546021,1377.722412,818.4019165,546.585144,80.7251358,1782.394653,3245.529297,79.94779205,398.419281,273.5931396,533.5040283,,977.6732788,408.7886963,262.4205017,428.3456421,154.1737976,178.8708649,2149.68335,90.552948,288.024292,139.0396271,13.3030405,395.9910583,146.276825
2/9/2015,608.984314,630.5256348,1195.034912,459.4421082,577.5297852,2879.781738,75.64982605,761.2376099,754.9866943,230.516037,786.9247437,313.9304504,493.2297974,2883.381348,192.7503204,1064.176758,270.037262,886.7588501,549.4350586,149.7165222,536.6739502,6109.654785,,730.0869141,134.8096008,794.2590942,1335.987183,819.7084961,537.315979,80.03321075,1819.1521,3160.930664,77.88845825,394.1644592,263.4146729,516.637085,,913.1553345,417.0702209,253.3842316,422.1315918,156.5237274,177.2246094,2112.904785,87.93312836,287.9762878,138.3316956,12.53802013,392.5136414,144.3400726
2/10/2015,619.1395874,640.2355347,1178.404663,465.4484253,565.6636353,2908.959229,77.60192108,778.8085327,761.074585,228.6656647,776.0846558,313.9745483,500.03479,2886.739258,193.7982025,1033.791504,279.3183899,866.1310425,564.961792,146.8770294,557.8876953,6072.785645,,730.0869141,136.6124725,809.3230591,1337.54248,841.9633179,537.8012695,79.08179474,1818.189819,3144.760986,78.09645844,406.5464172,270.7657471,529.0726929,,912.7197876,404.3237,260.1537476,415.2114258,155.7770081,180.9101868,2106.207031,91.64994049,304.9584656,140.8330688,12.90970516,392.2001648,143.0406036
2/11/2015,615.5610352,646.684021,1238.767334,466.7865601,581.8912964,2929.30957,77.94954681,796.3796387,764.3867798,227.1711121,787.0559082,313.9304504,501.9078674,2927.419434,194.4530792,1041.732178,282.3980408,872.0651855,569.5324097,149.9479218,552.7449951,6150.458008,,730.0869141,139.1364899,823.4727783,1426.647949,840.4172974,552.5056763,80.81162262,1828.331421,3201.191406,81.36227417,407.550354,269.4935303,525.9174805,,936.5292358,408.9976807,266.8927002,424.014679,151.5163574,182.8512268,2131.914063,95.48221588,312.8738403,141.44664,13.17132759,402.833374,140.4317322
