Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,UPL.NS,ULTRACEMCO.NS,WIPRO.NS
2019-01-14,146.5928955078125,362.6202087402344,1304.227783203125,1340.38720703125,656.7115478515625,2213.186279296875,2499.74755859375,635.2637939453125,251.08717346191406,300.6748962402344,2838.431884765625,498.40911865234375,142.7298126220703,1473.7615966796875,2466.45703125,1969.66357421875,792.2308959960938,407.2233581542969,1013.9718627929688,386.7944030761719,2449.114990234375,199.16416931152344,1623.3223876953125,366.1238708496094,243.9116668701172,1441.4442138671875,612.1827392578125,249.83511352539062,1208.7725830078125,1621.643310546875,1230.284912109375,689.2621459960938,7082.05224609375,95.5638198852539,10348.86328125,103.08413696289062,72.93277740478516,1066.037109375,613.7023315429688,287.491455078125,429.2666931152344,1626.8663330078125,204.51553344726562,181.83328247070312,40.195552825927734,560.7344360351562,940.8582763671875,482.652587890625,3698.63818359375,229.43295288085938
2019-01-15,146.8893280029297,372.9821472167969,1310.6868896484375,1357.1351318359375,658.1062622070312,2235.07958984375,2558.095458984375,649.3179321289062,256.14715576171875,306.2513427734375,2902.4716796875,501.3297424316406,143.81155395507812,1465.81689453125,2481.760498046875,1984.8345947265625,793.9833984375,411.78570556640625,1023.7416381835938,382.3053894042969,2486.65869140625,201.4345245361328,1647.2041015625,365.53546142578125,245.77647399902344,1452.2740478515625,633.7255859375,257.0512390136719,1210.41845703125,1624.0347900390625,1236.7413330078125,691.4977416992188,7030.86279296875,95.72796630859375,10398.6328125,104.3057632446289,72.91383361816406,1097.9654541015625,617.4632568359375,288.6877136230469,430.79010009765625,1675.8092041015625,205.28189086914062,184.7741241455078,40.554100036621094,582.5087890625,951.4705810546875,486.12969970703125,3748.634033203125,242.09564208984375
2019-01-16,146.69171142578125,377.0010681152344,1328.8804931640625,1341.49755859375,661.4934692382812,2228.19140625,2524.35400390625,644.8442993164062,260.30755615234375,302.8057556152344,2895.04248046875,497.97100830078125,143.44065856933594,1463.506103515625,2502.9453125,1994.2166748046875,804.4984741210938,407.6795654296875,1022.9215698242188,382.3053894042969,2460.091552734375,201.33790588378906,1631.282958984375,368.0361022949219,243.7044677734375,1482.8697509765625,642.6217651367188,252.07919311523438,1199.7945556640625,1658.9210205078125,1237.8941650390625,690.8794555664062,6987.943359375,96.0890884399414,10189.6494140625,105.16809844970703,72.74335479736328,1104.040283203125,614.9889526367188,290.1232604980469,432.07550048828125,1677.9176025390625,207.34140014648438,184.87379455566406,40.511417388916016,577.2714233398438,944.4940185546875,479.9587097167969,3806.759033203125,247.0505828857422
2019-01-17,147.2351837158203,382.03680419921875,1334.15625,1341.3526611328125,674.095703125,2238.19482421875,2491.0048828125,634.2863159179688,266.2670593261719,301.08294677734375,2923.621337890625,496.1213073730469,143.44065856933594,1449.5911865234375,2505.04931640625,1959.041259765625,806.2509765625,414.8272399902344,1028.7593994140625,385.6105041503906,2480.380126953125,199.01925659179688,1611.910400390625,367.34967041015625,243.62159729003906,1479.2760009765625,639.6126708984375,254.32321166992188,1216.9522705078125,1670.0341796875,1241.4912109375,698.8702392578125,7012.79638671875,95.13705444335938,10290.8447265625,104.19796752929688,73.46320343017578,1102.630859375,616.9187622070312,284.6203308105469,406.1300048828125,1703.228515625,208.96986389160156,184.32550048828125,40.39189910888672,581.931396484375,944.837890625,481.806884765625,3767.0458984375,246.20639038085938
2019-01-18,145.01182556152344,386.6851501464844,1347.32080078125,1351.8258056640625,662.0911865234375,2230.8974609375,2497.881103515625,623.4039306640625,265.5174560546875,282.1320495605469,2891.03173828125,495.926513671875,142.17344665527344,1453.2506103515625,2483.673095703125,1935.267333984375,803.18408203125,419.8675231933594,1027.7701416015625,378.5563659667969,2476.236572265625,201.724365234375,1605.100341796875,364.8000183105469,241.5496063232422,1473.35107421875,637.51953125,251.33119201660156,1237.1524658203125,1694.8387451171875,1215.52783203125,699.1557006835938,7033.54052734375,94.74310302734375,10367.06640625,105.45553588867188,73.34953308105469,1151.1312255859375,613.8013305664062,282.275634765625,372.0438537597656,1708.9378662109375,207.14981079101562,182.73048400878906,40.17848205566406,584.9008178710938,944.2483520507812,479.9273681640625,3741.09326171875,254.0976104736328
2019-01-21,144.22129821777344,383.6830749511719,1307.6300048828125,1372.7242431640625,657.8074340820312,2201.256103515625,2548.27294921875,636.834716796875,263.53094482421875,282.3134460449219,2870.10986328125,495.780517578125,141.55532836914062,1441.7430419921875,2486.54248046875,1926.1549072265625,794.1295776367188,419.6286315917969,1036.406494140625,378.704345703125,2386.96826171875,200.6133270263672,1607.67724609375,364.5058288574219,240.26498413085938,1464.3182373046875,649.7736206054688,250.45115661621094,1264.485107421875,1669.09619140625,1212.43798828125,694.7321166992188,6890.5830078125,94.1521987915039,10373.3779296875,103.98238372802734,72.45918273925781,1202.98486328125,611.2777099609375,279.883056640625,379.2323913574219,1716.1754150390625,201.6417999267578,180.9360809326172,40.26811599731445,588.8184814453125,946.0170288085938,481.8695373535156,3770.08203125,247.96817016601562
2019-01-22,143.97427368164062,378.260009765625,1275.8280029296875,1358.10009765625,659.1024169921875,2204.3310546875,2575.482177734375,641.9217529296875,265.2175598144531,276.4195861816406,2874.895751953125,493.6874084472656,140.7826385498047,1447.9541015625,2525.278076171875,1925.731689453125,783.1275634765625,408.7658386230469,1030.4722900390625,378.704345703125,2413.151123046875,196.6522979736328,1610.7142333984375,361.90704345703125,240.14071655273438,1458.490234375,650.078857421875,244.64306640625,1288.575927734375,1667.2205810546875,1200.0789794921875,673.9938354492188,6757.185546875,93.75826263427734,10356.14453125,103.73088836669922,71.87193298339844,1200.506591796875,613.5045776367188,277.777587890625,398.8938293457031,1710.0618896484375,203.17445373535156,180.28810119628906,38.974788665771484,589.06591796875,965.5712890625,478.20452880859375,3780.806396484375,254.3545379638672
2019-01-23,141.30624389648438,373.0306396484375,1275.877197265625,1348.0615234375,659.1024169921875,2192.646728515625,2587.71240234375,647.6671752929688,267.728759765625,275.3768615722656,2920.658447265625,495.8291931152344,139.4227294921875,1447.6170654296875,2531.447021484375,1932.0357666015625,761.513427734375,410.3735656738281,1015.7810668945312,368.3450927734375,2388.420654296875,198.48789978027344,1626.3592529296875,360.28900146484375,229.82228088378906,1452.0799560546875,638.130126953125,247.19512939453125,1273.36328125,1647.66748046875,1200.3555908203125,661.9598999023438,6734.7705078125,92.41228485107422,10429.2763671875,102.97633361816406,70.58378601074219,1191.90478515625,613.6034545898438,274.332275390625,410.366943359375,1686.414306640625,201.73757934570312,179.68995666503906,39.66200637817383,594.4271240234375,945.4275512695312,477.9226379394531,3771.1591796875,258.06158447265625
2019-01-24,140.86158752441406,368.9148864746094,1296.38818359375,1353.17724609375,661.1448364257812,2174.238525390625,2588.989013671875,639.1039428710938,265.3300476074219,273.51800537109375,2932.509765625,487.4566650390625,138.3718719482422,1437.939208984375,2552.201904296875,1934.5797119140625,765.0670776367188,411.2425537109375,1014.2613525390625,356.35797119140625,2383.508544921875,198.10145568847656,1619.272705078125,357.73931884765625,231.1483612060547,1447.514892578125,641.9448852539062,249.6151885986328,1264.6348876953125,1638.33642578125,1194.7293701171875,663.3392944335938,6730.181640625,91.95269012451172,10537.5712890625,101.8265609741211,70.75426483154297,1212.46142578125,611.8714599609375,275.672119140625,402.74993896484375,1709.7469482421875,201.9291534423828,174.8550262451172,39.33333969116211,600.2418212890625,952.7971801757812,468.2119140625,3712.447021484375,258.2084045410156
2019-01-25,135.72317504882812,362.0392150878906,1274.3489990234375,1324.5084228515625,667.2217407226562,2153.49365234375,2553.528076171875,630.55078125,267.9537353515625,278.82244873046875,2923.210693359375,494.22283935546875,136.57923889160156,1439.961669921875,2555.979736328125,1928.2659912109375,739.558349609375,421.2146301269531,1011.2459106445312,354.58209228515625,2280.957275390625,197.5217742919922,1616.7880859375,350.28643798828125,231.39703369140625,1442.269775390625,640.4979858398438,241.69505310058594,1263.038818359375,1606.8729248046875,1185.598388671875,650.2114868164062,6226.2255859375,90.80369567871094,10475.08203125,102.04215240478516,70.41328430175781,1211.0521240234375,613.2075805664062,273.135986328125,402.17864990234375,1727.05517578125,198.3369598388672,172.7117156982422,38.663204193115234,601.31396484375,961.001953125,471.81427001953125,3438.324951171875,259.4563293457031
