Date,CIPLA.NS,KOTAKBANK.NS,APOLLOHOSP.NS,INFY.NS,TECHM.NS,DRREDDY.NS,POWERGRID.NS,ASIANPAINT.NS,DIVISLAB.NS,WIPRO.NS,HINDUNILVR.NS,BHARTIARTL.NS,HDFCBANK.NS,ULTRACEMCO.NS,ITC.NS,TCS.NS,ICICIBANK.NS,SUNPHARMA.NS,GRASIM.NS,BPCL.NS,TATAMOTORS.NS,NESTLEIND.NS,SBILIFE.NS,HDFC.NS,TATACONSUM.NS,INDUSINDBK.NS,EICHERMOT.NS,BRITANNIA.NS,AXISBANK.NS,NTPC.NS,BAJAJ-AUTO.NS,MARUTI.NS,JSWSTEEL.NS,TITAN.NS,SBIN.NS,M&M.NS,HDFCLIFE.NS,LT.NS,HCLTECH.NS,UPL.NS,RELIANCE.NS,ONGC.NS,COALINDIA.NS,HEROMOTOCO.NS,ADANIENT.NS,ADANIPORTS.NS,HINDALCO.NS,TATASTEEL.NS,BAJFINANCE.NS,BAJAJFINSV.NS
2014-12-31,605.8409423828125,629.35546875,1095.4486083984375,402.98480224609375,531.068603515625,3016.471435546875,73.80473327636719,712.597412109375,803.8995361328125,195.8868865966797,664.4910278320312,310.93310546875,451.26190185546875,2604.36181640625,193.1695098876953,1081.218505859375,297.9227294921875,778.53369140625,501.5141906738281,135.87648010253906,490.0926513671875,5678.51025390625,,730.0870361328125,136.0716094970703,772.4088134765625,1332.4029541015625,801.3949584960938,487.6220397949219,82.59912872314453,1950.067626953125,3085.412109375,87.17831420898438,364.9069519042969,293.9029235839844,572.8062744140625,,867.9750366210938,332.5555725097656,212.3073272705078,419.51885986328125,149.93511962890625,188.625244140625,2405.4736328125,70.19351196289062,306.10968017578125,148.71484375,14.412677764892578,341.2772521972656,130.2102813720703
2015-01-01,607.7752685546875,626.7163696289062,1091.7635498046875,403.3627624511719,531.2733154296875,2983.297607421875,73.3233871459961,709.61376953125,814.2557983398438,194.89898681640625,663.048583984375,319.9252014160156,451.4752502441406,2591.1748046875,192.35740661621094,1075.8509521484375,297.24774169921875,774.4364013671875,504.0994873046875,137.6012420654297,492.9607238769531,5619.01171875,,730.0870361328125,135.8462677001953,781.6012573242188,1348.9620361328125,797.6494750976562,488.2528991699219,81.71001434326172,1965.86083984375,3095.558349609375,88.6884994506836,363.1380615234375,295.92919921875,574.0127563476562,,872.7951049804688,334.6172180175781,209.27479553222656,417.9888916015625,151.12107849121094,186.7578582763672,2404.50537109375,70.72757720947266,306.5894470214844,149.56434631347656,14.5949125289917,342.82000732421875,128.11419677734375
2015-01-02,609.4678344726562,633.1648559570312,1093.6544189453125,411.2894287109375,533.8739013671875,2993.4267578125,74.2058334350586,734.1469116210938,817.7312622070312,196.6278076171875,660.8630981445312,321.8205871582031,457.75860595703125,2668.642578125,192.95994567871094,1090.17822265625,305.68511962890625,778.2510375976562,517.9076538085938,135.5399627685547,506.1636962890625,5631.06201171875,,730.0870361328125,137.46881103515625,785.3552856445312,1333.01708984375,818.140625,499.1719970703125,82.82854461669922,1965.5406494140625,3113.02490234375,88.95891571044922,366.0064697265625,297.1072998046875,568.2589721679688,,891.203857421875,334.29449462890625,215.79928588867188,416.8825988769531,153.38316345214844,187.59324645996094,2398.85302734375,71.07400512695312,306.3976135253906,151.12185668945312,14.822253227233887,337.33935546875,127.02384948730469
2015-01-05,612.2242431640625,630.625244140625,1097.291015625,407.7551574707031,524.9666137695312,2925.5927734375,74.28606414794922,734.099609375,812.8096923828125,196.98060607910156,664.6657104492188,314.6797790527344,453.893798828125,2674.09228515625,193.71963500976562,1073.610595703125,306.31793212890625,778.72216796875,519.8558349609375,135.80288696289062,518.0315551757812,5634.08642578125,,730.0870361328125,137.8744659423828,788.4354858398438,1339.08056640625,818.7067260742188,502.326416015625,82.59912872314453,1972.715576171875,3194.75146484375,88.74674224853516,368.970458984375,294.75115966796875,565.3820190429688,,903.602294921875,328.67156982421875,211.7865753173828,412.3162536621094,155.11813354492188,186.85617065429688,2415.345703125,72.25038146972656,310.66705322265625,148.05410766601562,15.036964416503906,336.45770263671875,125.33604431152344
2015-01-06,594.1864624023438,623.1063232421875,1064.6124267578125,399.2359619140625,519.3355712890625,2848.60595703125,72.62812042236328,716.5757446289062,780.9942626953125,192.37628173828125,677.2545776367188,312.21142578125,446.82794189453125,2599.05810546875,188.7423858642578,1034.030517578125,293.32440185546875,761.5792236328125,500.0326232910156,134.43569946289062,495.87823486328125,5555.7314453125,,730.0870361328125,133.547607421875,768.5104370117188,1304.19921875,819.5995483398438,484.3705749511719,79.84580993652344,1957.3232421875,3146.058349609375,85.51004791259766,356.349609375,282.640625,562.2268676757812,,873.462890625,319.8939208984375,201.52500915527344,393.6034851074219,146.33331298828125,186.708740234375,2334.044189453125,71.70187377929688,308.7961730957031,144.7975616455078,14.30803108215332,335.5859375,122.43839263916016
2015-01-07,591.8651733398438,633.1398315429688,1072.9520263671875,401.1461486816406,516.9090576171875,2824.12060546875,73.67101287841797,730.9737548828125,769.5648803710938,190.91207885742188,701.0333251953125,312.960693359375,448.132080078125,2588.79052734375,185.2321014404297,1021.8162231445312,285.393310546875,762.7567138671875,506.3218078613281,135.65567016601562,488.411376953125,5578.98828125,,730.0870361328125,133.81800842285156,762.3018798828125,1322.2298583984375,869.18310546875,483.98236083984375,81.76739501953125,1961.8927001953125,3185.43896484375,84.19124603271484,358.1661682128906,282.8762512207031,568.0269775390625,,871.372314453125,312.2928466796875,197.9104766845703,402.17132568359375,148.485595703125,184.12887573242188,2302.801513671875,71.0667724609375,308.0765686035156,140.5499267578125,14.033775329589844,342.41839599609375,122.33381652832031
2015-01-08,597.9100341796875,667.5729370117188,1092.2000732421875,403.1687927246094,525.5604858398438,2849.302734375,73.9919204711914,777.0562133789062,771.1510009765625,192.2880859375,714.277587890625,318.3824157714844,457.545166015625,2654.385009765625,189.86880493164062,1032.8470458984375,293.15570068359375,771.23388671875,507.4256896972656,142.52308654785156,506.3614807128906,5603.44775390625,,730.0870361328125,138.550537109375,768.7991333007812,1314.6109619140625,857.6201171875,487.185302734375,83.14405059814453,1964.4580078125,3220.41845703125,85.04410552978516,356.540771484375,287.3057861328125,574.2679443359375,,876.9181518554688,319.5190124511719,203.88365173339844,396.4044494628906,150.13278198242188,186.46304321289062,2310.505859375,73.86701202392578,320.9810485839844,143.99522399902344,14.252097129821777,341.8355712890625,128.432861328125
2015-01-09,611.5955810546875,677.6812744140625,1090.5517578125,423.8026123046875,548.8422241210938,2939.90283203125,74.04537963867188,769.6205444335938,794.1029663085938,195.28707885742188,755.8463745117188,313.666015625,462.666748046875,2656.234130859375,186.98724365234375,1061.7979736328125,288.43072509765625,781.8303833007812,504.4031982421875,142.8911590576172,516.5480346679688,5679.84423828125,,730.0870361328125,140.2632598876953,771.9757080078125,1302.6793212890625,847.21142578125,480.3912048339844,80.4480972290039,1904.6922607421875,3213.654296875,84.28276062011719,356.540771484375,285.750732421875,574.54638671875,,871.2271118164062,321.86187744140625,203.60794067382812,404.9959411621094,154.1737823486328,184.3008575439453,2316.893798828125,73.130859375,317.7189636230469,146.30783081054688,14.421699523925781,337.95654296875,127.3773422241211
2015-01-12,610.048095703125,682.6856689453125,1084.5396728515625,432.2809143066406,563.9230346679688,2980.2783203125,73.00247955322266,765.1211547851562,795.9922485351562,196.186767578125,783.8214111328125,307.62713623046875,458.5884704589844,2627.96240234375,187.48495483398438,1060.69921875,292.3962097167969,786.7754516601562,508.9960632324219,142.2707061767578,516.5480346679688,5747.79150390625,,730.0870361328125,141.8407745361328,798.39794921875,1313.192626953125,841.4188842773438,486.7970275878906,80.3046875,1871.141845703125,3208.742919921875,83.26350402832031,360.2696533203125,289.4263000488281,572.133544921875,,890.9426879882812,328.1094055175781,202.5358123779297,400.28826904296875,152.72430419921875,175.84869384765625,2274.229736328125,74.27116394042969,315.12847900390625,142.6265411376953,14.31705379486084,336.7956848144531,126.23222351074219
2015-01-13,615.5126953125,693.6155395507812,1115.230224609375,426.7547302246094,565.3770141601562,2995.238525390625,72.65487670898438,789.8436889648438,804.2026977539062,198.81527709960938,773.287109375,305.2909851074219,456.8338623046875,2742.99609375,188.66378784179688,1055.7120361328125,287.629150390625,784.7032470703125,525.4118041992188,140.82989501953125,513.7294311523438,5971.82470703125,,730.0870361328125,139.94776916503906,794.5958862304688,1308.0220947265625,842.0286865234375,489.6602478027344,79.702392578125,1863.2049560546875,3213.7001953125,82.66027069091797,355.8714599609375,287.54144287109375,579.4649658203125,,882.4060668945312,329.7857971191406,211.20458984375,396.92230224609375,149.3201904296875,177.4949188232422,2240.19921875,71.69466400146484,309.8995361328125,143.19290161132812,14.12760066986084,341.18414306640625,128.09927368164062
